NON $ % + - . 0 1 2 3 4
#NON	CycA	E2F	CycE	UbcH10	cdh1	p27	Cdc20	CycD	Rb	CycB
16.541353383458645	0.10083289931347794	0.4358989910091493	0.1457121704436054	0.08317473746707923	0.6672473849446551	0.04875083704479644	0.2532876624488098	0.11840703072189643	0.7105062011635108	0.39610049201611386
16.666666666666664	0.1008328977418052	0.435898991801161	0.14571217078277704	0.08317437584613746	0.6672473856978753	0.04875083703304173	0.25328766234700456	0.11840703064742945	0.7105062009907596	0.39610049164041145
16.791979949874687	0.10083289636144013	0.435898992491219	0.14571217108197654	0.08317404302880148	0.6672473864089298	0.04875083702170222	0.25328766222231336	0.11840703058398323	0.7105062008237463	0.39610049130676284
16.917293233082706	0.10083289515375315	0.43589899308631835	0.1457121713460456	0.08317373677318562	0.6672473871089489	0.04875083701064607	0.25328766205734476	0.11840703053071673	0.7105062006586174	0.3961004910089909
17.042606516290725	0.10083289410600976	0.43589899359026546	0.1457121715787207	0.08317345512932428	0.6672473878285794	0.04875083699971033	0.25328766183335827	0.11840703048722973	0.710506200491909	0.39610049074212966
17.167919799498748	0.10083289321127589	0.4358989940037293	0.14571217178265067	0.08317319643760197	0.6672473885979812	0.04875083698870405	0.2532876615302915	0.1184070304535499	0.7105062003205671	0.39610049050240537
17.293233082706767	0.10083289246143036	0.4358989943293781	0.1457121719603528	0.08317295913810949	0.6672473894366912	0.048750836977551074	0.2532876611360634	0.11840703042936826	0.7105062001440922	0.39610049028661115
17.418546365914786	0.10083289181685026	0.4358989945941649	0.14571217211836068	0.08317274094355692	0.6672473903096452	0.048750836966909385	0.2532876606869344	0.11840703041072227	0.710506199973847	0.3961004900893939
17.543859649122805	0.10083289125669209	0.4358989948123641	0.14571217226034444	0.08317254021111462	0.6672473912001214	0.04875083695714378	0.25328766020056365	0.11840703039549737	0.710506199817619	0.3961004899077545
17.669172932330827	0.10083289076543021	0.4358989949954671	0.14571217238895265	0.08317235557513991	0.6672473920902122	0.048750836948600926	0.2532876596939305	0.11840703038195408	0.7105061996837532	0.39610048973984274
17.794486215538846	0.1008328903290657	0.43589899515496977	0.14571217250633095	0.08317218584373753	0.6672473929553233	0.048750836941686804	0.2532876591883828	0.11840703036831318	0.7105061995823161	0.39610048958461824
17.919799498746865	0.1008328899351795	0.4358989953023436	0.14571217261409458	0.08317202999062911	0.6672473937638931	0.04875083693685102	0.25328765870984	0.1184070303527964	0.710506199524829	0.39610048944188586
